player_id,player,position,team_name,player_game_count,pass_grade,offense_grade_passing_file,pass_attempts,aimed_passes,completions,accuracy_percent,avg_depth_of_target_x,avg_time_to_throw,big_time_throws,turnover_worthy_plays,sacks_x,scrambles,rec_grade,offense_grade_receiving_file,targets,receptions,yards_x,yards_per_reception,drops,drop_rate,avg_depth_of_target_y,yards_after_catch,rush_grade,offense_grade_rushing_file,rush_attempts,yards_y,yards_after_contact,breakaway_yards,first_downs,fumbles,rush_elusive_mtf,avoided_tackles,def_grade,coverage_grade,pass_rush_grade,run_defense_grade,tackle_grade,tackles,assists,stops,sacks_y,hits,hurries,interceptions,pass_break_ups,missed_tackles,forced_fumbles,pass_grade_pct,rec_grade_pct,rush_grade_pct,def_grade_pct,coverage_grade_pct,pass_rush_grade_pct,run_defense_grade_pct,tackle_grade_pct,role_bucket,class_year,player_name,stars,industry_rating,rank_natl,rank_pos,rank_state,nil_value_usd,profile_url,source,best_score,score_gap,match_status,is_5_star,is_4_star,pff_def_or_off,recruiting_pct,performance_pct,perf_minus_recruit
146964,Gamarion Carter,WR,MIDDLE TN,9,,,,,,,,,,,,,49.0,48.4,11.0,3.0,32.0,10.7,0.0,0.0,23.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,SKILL,2021.0,Gamarion Carter,,83.84592391304348,265.0,46.0,22.0,0.0,https://n.rivals.com/content/athletes/gamarion-carter-226731?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,48.2,4.4,-43.8
147081,Jared Brown,WR,S CAROLINA,8,,,,,,,,,,,,,59.8,60.8,11.0,6.0,102.0,17.0,0.0,0.0,13.9,31.0,57.4,60.8,3.0,33.0,25.0,19.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,42.3,17.8,,,,,,SKILL,2021.0,Jared Brown,,82.825,,,,0.0,https://n.rivals.com/content/athletes/jared-brown-247204?view=cv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,38.5,34.9,-3.6
189388,Jayden Moore,WR,DUKE,11,,,,,,,,,,,,,63.2,63.4,11.0,7.0,42.0,6.0,0.0,0.0,7.3,44.0,,,,,,,,,,,60.1,,,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55.9,,70.9,,,48.1,,SKILL,2024.0,Jayden Moore,,85.82,,204.0,39.0,0.0,https://n.rivals.com/content/athletes/jayden-moore-297963?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,DEF,45.3,55.9,10.6
199974,Radarious Jackson,WR,TENNESSEE,8,,,,,,,,,,,,,75.1,75.2,11.0,9.0,90.0,10.0,0.0,0.0,10.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8,,,,,,,SKILL,2025.0,Radarious Jackson,,91.575,170.0,26.0,2.0,0.0,https://n.rivals.com/content/athletes/radarious-jackson-313292,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,84.4,89.8,5.4
170206,AJ Szymanski,TE,MARYLAND,12,,,,,,,,,,,,,55.1,38.9,11.0,5.0,32.0,6.4,1.0,16.7,7.4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,,,,,,,SKILL,2023.0,AJ Szymanski,,83.4,,67.0,26.0,0.0,https://n.rivals.com/content/prospects/2023/aj-szymanski-286597,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,25.8,34.9,9.1
199966,DaSaahn Brame,TE,TENNESSEE,9,,,,,,,,,,,,,58.8,56.5,11.0,6.0,63.0,10.5,2.0,25.0,3.6,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3,,,,,,,SKILL,2025.0,DaSaahn Brame,,96.08489130434783,62.0,4.0,3.0,0.0,https://n.rivals.com/content/athletes/da-saahn-brame-301761?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,96.3,48.3,-48.0
173863,Kade Frew,FB,AIR FORCE,12,,,,,,,,,,,,,51.0,69.6,11.0,7.0,52.0,7.4,1.0,12.5,0.5,54.0,78.8,69.6,58.0,287.0,146.0,17.0,18.0,0.0,15.0,15.0,,,,,,,,,,,,,,,,,13.3,88.9,,,,,,SKILL,2022.0,Kade Frew,,80.88636363636364,,,,0.0,https://n.rivals.com/content/prospects/2022/kade-frew-259323,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,8.1,,
128793,Zach Ortwerth,TE,IOWA,13,,,,,,,,,,,,,54.8,42.3,10.0,9.0,76.0,8.4,1.0,10.0,1.5,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,,,,,,,SKILL,2023.0,Zach Ortwerth,,86.475,,32.0,14.0,0.0,https://n.rivals.com/content/prospects/2023/zach-ortwerth-282319,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,52.9,32.9,-20.0
143900,Jackson West,TE,W KENTUCKY,9,,,,,,,,,,,,,60.8,67.4,10.0,8.0,80.0,10.0,0.0,0.0,8.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4,,,,,,,SKILL,2021.0,Jackson West,,84.925,,,,0.0,https://n.rivals.com/content/prospects/2021/jackson-west-231976,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,57.0,55.4,-1.6
156971,Holden Staes,TE,INDIANA,16,,,,,,,,,,,,,59.0,59.0,10.0,7.0,62.0,8.9,0.0,0.0,5.5,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9,,,,,,,SKILL,2022.0,Holden Staes,,91.12989130434784,201.0,9.0,23.0,0.0,https://n.rivals.com/content/prospects/2022/holden-staes-260651,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,81.6,48.9,-32.7
162859,Kojo Antwi,WR,COLO STATE,8,,,,,,,,,,,,,55.3,55.6,10.0,8.0,48.0,6.0,0.0,0.0,5.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,,,,,,,SKILL,2022.0,Kojo Antwi,,91.9866847826087,,60.0,35.0,0.0,https://n.rivals.com/content/prospects/2022/kojo-antwi-260131,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,85.3,21.3,-64.0
173029,Manny Covey,HB,CINCINNATI,7,,,,,,,,,,,,,72.8,64.5,10.0,8.0,82.0,10.3,1.0,11.1,4.6,57.0,64.1,64.5,28.0,195.0,114.0,94.0,11.0,1.0,10.0,10.0,,,,,,,,,,,,,,,,,85.5,25.5,,,,,,SKILL,2023.0,Manny Covey,,87.15,,32.0,72.0,0.0,https://n.rivals.com/content/prospects/2023/manny-covey-279989,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,56.5,,
174131,Dante Dowdell,HB,KENTUCKY,12,,,,,,,,,,,,,56.8,72.4,10.0,7.0,30.0,4.3,0.0,0.0,-1.8,48.0,74.5,72.4,112.0,560.0,280.0,229.0,27.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,36.4,62.8,,,,,,SKILL,2023.0,Dante Dowdell,,93.35896739130436,166.0,9.0,4.0,0.0,https://n.rivals.com/content/prospects/2023/dante-dowdell-279426,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,89.7,,
175952,Malik Elzy,WR,ILLINOIS,4,,,,,,,,,,,,,69.5,69.8,10.0,7.0,84.0,12.0,0.0,0.0,10.4,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3,,,,,,,SKILL,2023.0,Malik Elzy,,91.16494565217393,206.0,27.0,3.0,0.0,https://n.rivals.com/content/prospects/2023/malik-elzy-259876,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,82.1,78.3,-3.8
175984,Anthony Miller,TE,TULANE,14,,,,,,,,,,,,,62.7,55.5,10.0,5.0,60.0,12.0,1.0,16.7,8.4,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9,,,,,,,SKILL,2023.0,Anthony Miller,,85.7,,62.0,115.0,0.0,https://n.rivals.com/content/prospects/2023/anthony-miller-278163,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,46.6,61.9,15.3
182290,Tre Roberson,WR,AIR FORCE,4,,,,,,,,,,,,,67.1,64.6,10.0,5.0,109.0,21.8,1.0,16.7,19.3,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,,,,,,,SKILL,2021.0,Tre Roberson,,80.475,,,,0.0,,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,14.2,70.1,55.9
183392,Jeremiah Melvin,WR,WAKE,11,,,,,,,,,,,,,52.1,54.0,10.0,3.0,39.0,13.0,0.0,0.0,18.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,SKILL,2024.0,Jeremiah Melvin,,89.50246047430828,196.0,33.0,9.0,0.0,https://n.rivals.com/content/athletes/jeremiah-melvin-309701?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,76.4,9.8,-66.6
183686,Hogan Hansen,TE,MICHIGAN,4,,,,,,,,,,,,,67.3,67.0,10.0,6.0,74.0,12.3,0.0,0.0,11.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3,,,,,,,SKILL,2024.0,Hogan Hansen,,90.11445652173911,,34.0,7.0,0.0,https://n.rivals.com/content/prospects/2024/hogan-hansen-272251,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,80.7,76.3,-4.4
188507,Tristen Brown,WR,VANDERBILT,13,,,,,,,,,,,,,65.2,65.1,10.0,10.0,137.0,13.7,0.0,0.0,8.3,54.0,57.6,65.1,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,63.7,23.3,,,,,,SKILL,2024.0,Tristen Brown,,86.17,,230.0,258.0,0.0,https://n.rivals.com/content/athletes/tristen-brown-297821?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,48.5,51.6,3.1
191163,Carson Bruhn,TE,KANSAS,8,,,,,,,,,,,,,53.6,60.1,10.0,5.0,55.0,11.0,2.0,28.6,11.9,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,SKILL,2024.0,Carson Bruhn,,85.9,,70.0,11.0,0.0,https://n.rivals.com/content/athletes/carson-bruhn-299248?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,45.9,27.8,-18.1
198291,Jevon Edwards,HB,COAST CAR,13,,,,,,,,,,,,,37.4,62.9,10.0,7.0,31.0,4.4,3.0,30.0,1.3,21.0,70.7,62.9,66.0,367.0,217.0,171.0,16.0,1.0,17.0,17.0,60.1,,,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.3,49.5,71.0,,,47.9,,SKILL,2025.0,Jevon Edwards,,85.0,,138.0,31.0,0.0,https://n.rivals.com/content/athletes/jevon-edawards-290247?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,DEF,31.6,71.0,39.4
198475,Elyiss Williams,TE,GEORGIA,11,,,,,,,,,,,,,86.3,74.7,10.0,7.0,117.0,16.7,1.0,12.5,14.7,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,,,,,,,SKILL,2025.0,Elyiss Williams,,96.66205294530155,46.0,2.0,5.0,0.0,https://n.rivals.com/content/prospects/2025/elyiss-williams-291202,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,97.3,97.4,0.1
198538,Lebron Bond,WR,INDIANA,10,,,,,,,,,,,,,63.2,64.8,10.0,5.0,49.0,9.8,0.0,0.0,13.4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,55.9,,,,,,,SKILL,2025.0,LeBron Bond,,85.9,,130.0,31.0,0.0,https://n.rivals.com/content/athletes/lebron-bond-281775?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,40.9,55.9,15.0
199445,Daniel Bray,HB,UTAH,9,,,,,,,,,,,,,56.6,67.7,10.0,8.0,67.0,8.4,0.0,0.0,1.4,77.0,74.2,67.7,40.0,272.0,118.0,160.0,15.0,0.0,15.0,15.0,,,,,,,,,,,,,,,,,35.0,61.5,,,,,,SKILL,2025.0,Daniel Bray,,85.97,,70.0,158.0,0.0,https://n.rivals.com/content/prospects/2025/daniel-bray-298478,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,41.4,,
204998,Jaylon Coleman,HB,LIBERTY,6,,,,,,,,,,,,,91.7,77.3,10.0,10.0,100.0,10.0,0.0,0.0,0.5,95.0,70.1,77.3,11.0,79.0,45.0,38.0,4.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,100.0,47.7,,,,,,SKILL,2025.0,Jaylon Coleman,,89.65,,37.0,20.0,0.0,https://n.rivals.com/content/prospects/2025/jaylon-coleman-277467,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,73.2,,
205246,Madrid Tucker,WR,N CAROLINA,3,,,,,,,,,,,,,55.6,53.3,10.0,9.0,45.0,5.0,0.0,0.0,8.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,,,,,,,SKILL,2025.0,Madrid Tucker,,84.44909090909091,,165.0,120.0,0.0,https://n.rivals.com/content/athletes/madrid-tucker-312193?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,25.4,22.7,-2.7
183909,Josh Ford,TE,OKLA STATE,4,,,,,,,,,,,,,47.9,54.7,9.0,3.0,45.0,15.0,2.0,40.0,7.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,SKILL,2024.0,Josh Ford,,83.6,,118.0,24.0,0.0,https://n.rivals.com/content/athletes/josh-ford-301425?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,22.7,10.3,-12.4
205251,Jaylen McGill,HB,N CAROLINA,7,,,,,,,,,,,,,56.0,53.9,9.0,7.0,49.0,7.0,2.0,22.2,2.4,57.0,55.9,53.9,6.0,20.0,13.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,32.9,3.4,,,,,,SKILL,2025.0,Jaylen McGill,,89.52,,36.0,11.0,0.0,https://n.rivals.com/content/athletes/jaylen-mcgill-300208?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,71.7,,
174732,Nathan Leacock,WR,N CAROLINA,9,,,,,,,,,,,,,48.4,44.6,9.0,5.0,47.0,9.4,1.0,16.7,9.6,32.0,63.4,44.6,1.0,6.0,15.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,3.6,63.1,,,,,,SKILL,2023.0,Nathan Leacock,,94.95896739130436,45.0,6.0,3.0,0.0,https://n.rivals.com/content/prospects/2023/nathan-leacock-279147,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,95.6,21.4,-74.2
156916,Gavin Garcia,HB,KENT STATE,12,,,,,,,,,,,,,55.5,77.1,9.0,4.0,43.0,10.8,0.0,0.0,0.4,62.0,78.8,77.1,145.0,645.0,426.0,172.0,28.0,1.0,34.0,34.0,,,,,,,,,,,,,,,,,29.8,79.7,,,,,,SKILL,2022.0,Gavin Garcia,,81.73636363636363,,,,0.0,https://n.rivals.com/content/prospects/2022/gavin-garcia-258566,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,13.4,,
200291,Doopah Coleman,WR,APP STATE,6,,,,,,,,,,,,,44.6,45.0,9.0,2.0,3.0,1.5,2.0,50.0,8.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,SKILL,2025.0,Doopah Coleman,,85.64,,309.0,235.0,0.0,https://n.rivals.com/content/athletes/edward-coleman-281412?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,37.5,0.7,-36.8
199106,Payton Matthews,WR,RICE,10,,,,,,,,,,,,,56.7,57.1,9.0,4.0,93.0,23.3,1.0,20.0,17.3,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,,,,,,,SKILL,2025.0,Payton Matthews,,82.15909090909092,,329.0,323.0,0.0,https://n.rivals.com/content/athletes/payton-matthews-293046?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,7.2,27.6,20.4
200284,Dillon Newton-Short,WR,VIRGINIA,11,,,,,,,,,,,,,60.9,59.8,9.0,3.0,39.0,13.0,0.0,0.0,15.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,,,,,,,SKILL,2025.0,Dillon Newton-Short,,86.71,,135.0,32.0,0.0,https://n.rivals.com/content/athletes/dillon-newton-short-302803?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,47.9,46.8,-1.1
184885,Peyton Lewis,HB,TENNESSEE,10,,,,,,,,,,,,,42.9,76.0,9.0,4.0,42.0,10.5,2.0,33.3,2.0,24.0,80.3,76.0,71.0,291.0,186.0,32.0,19.0,0.0,6.0,6.0,,,,,,,,,,,,,,,,,7.4,83.2,,,,,,SKILL,2024.0,Peyton Lewis,,93.7246195652174,67.0,4.0,2.0,0.0,https://n.rivals.com/content/athletes/peyton-lewis-300424?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,91.1,,
170221,Malachi Coleman,WR,MINNESOTA,8,,,,,,,,,,,,,52.6,54.3,9.0,5.0,83.0,16.6,0.0,0.0,22.6,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,SKILL,2023.0,Malachi Coleman,,95.6546195652174,72.0,12.0,1.0,0.0,https://n.rivals.com/content/prospects/2023/malachi-coleman-277464,on3_rankings_json,1.6,0.6000000000000001,HIGH_CONF,False,False,OFF,96.0,11.2,-84.8
183656,Darrion Dupree,HB,WISCONSIN,10,,,,,,,,,,,,,58.6,61.3,9.0,7.0,28.0,4.0,0.0,0.0,2.3,33.0,63.1,61.3,83.0,363.0,310.0,121.0,11.0,1.0,25.0,25.0,,,,,,,,,,,,,,,,,43.7,20.1,,,,,,SKILL,2024.0,Darrion Dupree,,89.4417391304348,,44.0,17.0,0.0,https://n.rivals.com/content/prospects/2024/darrion-dupree-275810,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,75.7,,
156371,Xavier Brown,HB,VIRGINIA,7,,,,,,,,,,,,,55.1,72.8,9.0,5.0,36.0,7.2,1.0,16.7,4.7,21.0,76.1,72.8,51.0,241.0,142.0,20.0,16.0,0.0,5.0,5.0,,,,,,,,,,,,,,,,,28.2,69.7,,,,,,SKILL,2022.0,Xavier Brown,,84.95,,77.0,8.0,0.0,https://n.rivals.com/content/prospects/2022/xavier-brown-251265,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,39.9,,
144546,Tyler Moore,TE,IOWA STATE,12,,,,,,,,,,,,,72.1,65.5,9.0,7.0,118.0,16.9,0.0,0.0,6.9,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9,,,,,,,SKILL,2021.0,Tyler Moore,,87.8328804347826,293.0,12.0,5.0,0.0,https://n.rivals.com/content/prospects/2021/tyler-moore-260478,on3_rankings_json,1.6,0.6000000000000001,HIGH_CONF,False,False,OFF,76.9,83.9,7.0
198166,Elisha Durham,WR,BALL ST,7,,,,,,,,,,,,,59.9,60.5,9.0,4.0,34.0,8.5,0.0,0.0,21.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7,,,,,,,SKILL,2025.0,Elisha Durham,,84.5,,272.0,34.0,0.0,https://n.rivals.com/content/athletes/elisha-durham-306731,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,26.2,42.7,16.5
199606,Quinton Brown,WR,BOISE ST,14,,,,,,,,,,,,,71.0,71.6,9.0,6.0,122.0,20.3,0.0,0.0,15.8,55.0,67.7,71.6,4.0,25.0,16.0,0.0,1.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,82.0,78.6,,,,,,SKILL,2025.0,Quinton Brown,,84.48,,213.0,220.0,0.0,https://n.rivals.com/content/athletes/quinton-brown-285992?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,25.9,81.0,55.1
183669,Grant Stec,TE,WISCONSIN,12,,,,,,,,,,,,,69.9,62.2,9.0,5.0,52.0,10.4,0.0,0.0,11.7,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1,,,,,,,SKILL,2024.0,Grant Stec,,89.87510869565217,,32.0,13.0,0.0,https://n.rivals.com/content/prospects/2024/grant-stec-279688,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,78.9,81.1,2.2
163008,Braylen Walker,WR,RICE,3,,,,,,,,,,,,,63.4,63.6,9.0,6.0,49.0,8.2,1.0,14.3,15.8,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9,,,,,,,SKILL,2022.0,Braylen Walker,,78.98701298701299,,,,0.0,https://n.rivals.com/content/prospects/2022/braylen-walker-273935,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,0.6,56.9,56.3
176181,Ryan Niblett,WR,TEXAS,11,,,,,,,,,,,,,66.6,63.5,9.0,8.0,60.0,7.5,0.0,0.0,-2.9,97.0,66.4,63.5,5.0,15.0,11.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,68.9,75.7,,,,,,SKILL,2023.0,Ryan Niblett,,95.42717391304348,92.0,15.0,21.0,0.0,https://n.rivals.com/content/prospects/2023/ryan-niblett-277477,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,95.7,70.9,-24.8
199725,Jaquise Martin,WR,HOUSTON,9,,,,,,,,,,,,,59.2,60.6,9.0,5.0,69.0,13.8,0.0,0.0,15.1,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6,,,,,,,SKILL,2025.0,Jaquise Martin,,85.73,,164.0,149.0,0.0,https://n.rivals.com/content/athletes/jaquise-martin-305941?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,38.5,39.6,1.1
205507,Shamarius Peterkin,WR,VA TECH,7,,,,,,,,,,,,,54.5,54.1,9.0,2.0,62.0,31.0,1.0,33.3,22.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,,,,,,,SKILL,2025.0,Shamarius Peterkin,,89.6795652173913,,66.0,14.0,0.0,https://n.rivals.com/content/prospects/2025/shamarius-peterkin-282394,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,73.6,18.1,-55.5
183731,Brandon Phelps,WR,ARIZONA,5,,,,,,,,,,,,,55.1,55.7,9.0,6.0,82.0,13.7,1.0,14.3,10.8,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,,,,,,,SKILL,2024.0,Brandon Phelps,,85.03,,233.0,36.0,0.0,https://n.rivals.com/content/athletes/brandon-phelps-281268?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,37.2,20.4,-16.8
157248,Justius Lowe,WR,OREGON,8,,,,,,,,,,,,,57.9,57.3,9.0,6.0,56.0,9.3,1.0,14.3,8.1,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8,,,,,,,SKILL,2022.0,Justius Lowe,,89.73641304347827,134.0,20.0,2.0,0.0,https://n.rivals.com/content/prospects/2022/justius-lowe-275325,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,75.0,32.8,-42.2
199769,Harlem Berry,HB,LSU,12,,,,,,,,,,,,,52.0,67.8,9.0,8.0,32.0,4.0,1.0,11.1,-2.9,59.0,71.1,67.8,104.0,481.0,367.0,157.0,22.0,3.0,17.0,17.0,,,,,,,,,,,,,,,,,20.2,50.7,,,,,,SKILL,2025.0,Harlem Berry,,97.8224526647966,18.0,1.0,1.0,0.0,https://n.rivals.com/content/prospects/2025/harlem-berry-287299,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,98.7,,
191017,Winn Sharp,WR,BOWL GREEN,9,,,,,,,,,,,,,55.5,54.7,9.0,5.0,46.0,9.2,0.0,0.0,9.4,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,,,,,,,SKILL,2024.0,Winn Sharp,,80.46818181818182,,270.0,97.0,0.0,https://n.rivals.com/content/athletes/winn-sharp-311845?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,1.7,22.1,20.4
170360,Hykeem Williams,WR,COLORADO,6,,,,,,,,,,,,,59.2,59.8,9.0,9.0,81.0,9.0,0.0,0.0,2.7,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6,,,,,,,SKILL,2023.0,Hykeem Williams,,97.12641129032258,78.0,13.0,18.0,0.0,https://n.rivals.com/content/prospects/2023/hykeem-williams-271602,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,97.9,39.6,-58.3
127787,Jaden Bray,WR,W VIRGINIA,2,,,,,,,,,,,,,68.3,68.9,9.0,7.0,95.0,13.6,0.0,0.0,9.9,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9,,,,,,,SKILL,2021.0,Jaden Bray,,83.075,,,,0.0,https://n.rivals.com/content/prospects/2021/jaden-bray-257689,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,42.2,74.9,32.7
188746,Jaylen Hampton,WR,CHARLOTTE,7,,,,,,,,,,,,,55.0,55.4,9.0,3.0,27.0,9.0,1.0,25.0,13.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,,,,,,SKILL,2024.0,Jaylen Hampton,,83.15,,161.0,109.0,0.0,https://n.rivals.com/content/athletes/jaylen-hampton-305684?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,16.9,20.1,3.2
171048,Jackson Harper,WR,UCONN,10,,,,,,,,,,,,,60.7,62.4,9.0,8.0,51.0,6.4,0.0,0.0,0.6,58.0,,,,,,,,,,,62.3,,,60.0,70.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.8,,81.8,,,48.1,55.2,SKILL,2023.0,Jackson Harper,,80.75,,314.0,14.0,0.0,https://n.rivals.com/content/prospects/2023/jackson-harper-256695,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,DEF,6.8,45.8,39.0
198409,Tyson Carter,WR,FIU,8,,,,,,,,,,,,,58.7,58.9,9.0,3.0,32.0,10.7,0.0,0.0,15.6,15.0,,,,,,,,,,,60.0,,60.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.8,,37.7,,52.5,,,SKILL,2025.0,Tyson Carter,,84.4,,233.0,167.0,0.0,https://n.rivals.com/content/athletes/tyson-carter-316616?view=pv,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,DEF,25.1,36.8,11.7
171099,KK Smith,WR,NOTRE DAME,10,,,,,,,,,,,,,73.4,73.3,9.0,8.0,123.0,15.4,0.0,0.0,17.2,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,,,,,,,SKILL,2023.0,KK Smith,,88.3,,59.0,73.0,0.0,https://n.rivals.com/content/prospects/2023/kaleb-smith-274402,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,65.5,86.5,21.0
155885,Rylan Green,TE,LA MONROE,11,,,,,,,,,,,,,66.7,46.7,9.0,4.0,50.0,12.5,0.0,0.0,11.1,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3,,,,,,,SKILL,2021.0,Rylan Green,,79.38636363636364,,,,0.0,https://n.rivals.com/content/prospects/2021/rylan-green-262466,on3_rankings_json,1.6,1000.6,HIGH_CONF,False,False,OFF,5.8,74.3,68.5
